2016.8.8 0:02,1.8,12,35.95,128.28
2016.8.8 5:50,1.5,13,34.98,127.38
2016.8.11 0:31,1.2,21,36.47,128.07
2016.8.13 16:29,1.7,16,35.52,126.78
2016.8.14 13:22,1.9,10,35.61,127.98
2016.8.16 11:57,2.4,14,36.75,128.84
2016.8.17 13:36,1.9,19,33.84,125.35
2016.8.18 22:21,2.6,5,38.84,125.7
2016.8.19 1:24,1.3,12,35.4,126.59
2016.8.20 12:18,3,7,38.38,128.09
2016.8.20 18:54,2.9,18,33.48,127.31
2016.8.26 5:09,1.7,13,36.63,129.5
2016.8.28 21:27,2.4,14,38.65,127.16
2016.8.28 23:27,2.1,7,35.65,127.48
2016.8.30 0:39,2.6,18,35.55,128.03
2016.8.30 7:14,1.5,16,36.02,127.13
2016.8.31 16:33,1.7,6,35.38,126.59
2016.9.2 1:56,1.5,15,36.42,127.24
2016.9.5 22:39,1.5,14,35.59,129.42
2016.9.7 18:42,1.3,19,36.44,127.99
2016.9.8 5:37,1.9,22,35.52,129.92
2016.9.8 9:19,1.7,20,35.52,129.87
2016.9.9 8:52,1.4,8,36.44,128.85
2016.9.9 9:23,1.6,15,37.02,128.04
2016.9.12 19:44,5.1,15,35.77,129.19
2016.9.12 19:45,2.4,12,35.78,129.2
2016.9.12 19:46,2.2,14,35.76,129.19
2016.9.12 19:48,3.1,16,35.77,129.19
2016.9.12 19:48,1.9,14,35.74,129.19
2016.9.12 19:50,1.9,11,35.75,129.16
2016.9.12 19:50,2.2,13,35.77,129.18
2016.9.12 19:51,1.9,13,35.76,129.19
2016.9.12 19:52,1.2,14,35.75,129.18
2016.9.12 19:53,2.1,16,35.77,129.19
2016.9.12 19:53,1.5,12,35.75,129.17
2016.9.12 19:53,1.7,14,35.77,129.19
2016.9.12 19:54,1.5,13,35.76,129.18
2016.9.12 19:54,1.4,11,35.77,129.2
2016.9.12 19:54,1.4,12,35.77,129.2
2016.9.12 19:54,1.2,15,35.76,129.18
2016.9.12 19:55,2.4,18,35.76,129.18
2016.9.12 19:56,1.2,13,35.76,129.19
2016.9.12 19:58,1.5,16,35.76,129.19
2016.9.12 19:59,1.3,12,35.76,129.19
2016.9.12 19:59,1.3,15,35.75,129.18
2016.9.12 19:59,1.2,14,35.76,129.19
2016.9.12 20:00,2.4,19,35.78,129.16
2016.9.12 20:01,1.5,15,35.77,129.19
2016.9.12 20:01,1.2,12,35.75,129.2
2016.9.12 20:02,1.3,14,35.76,129.18
2016.9.12 20:02,1.3,12,35.76,129.18
2016.9.12 20:03,1.3,13,35.75,129.18
2016.9.12 20:04,1.2,13,35.75,129.19
2016.9.12 20:04,2.5,20,35.77,129.18
2016.9.12 20:05,1.1,14,35.76,129.18
2016.9.12 20:05,1.3,15,35.75,129.18
2016.9.12 20:05,1.5,14,35.76,129.18
2016.9.12 20:06,1.2,13,35.77,129.18
2016.9.12 20:06,1.3,14,35.76,129.18
2016.9.12 20:07,2.6,21,35.76,129.19
2016.9.12 20:08,1.4,12,35.76,129.18
2016.9.12 20:08,2.7,18,35.76,129.18
2016.9.12 20:09,2.7,13,35.76,129.17
2016.9.12 20:10,1.3,14,35.75,129.18
2016.9.12 20:10,3.1,18,35.77,129.18
2016.9.12 20:11,1.4,13,35.75,129.18
2016.9.12 20:13,1.2,9,35.79,129.17
2016.9.12 20:13,1.4,13,35.76,129.17
2016.9.12 20:14,1.2,15,35.76,129.19
2016.9.12 20:14,1.3,16,35.75,129.18
2016.9.12 20:15,1.6,14,35.76,129.18
2016.9.12 20:16,1.4,14,35.75,129.18
2016.9.12 20:16,1.2,14,35.77,129.19
2016.9.12 20:17,2.3,18,35.76,129.19
2016.9.12 20:20,1.4,11,35.6,129.11
2016.9.12 20:20,1.3,12,35.75,129.18
2016.9.12 20:21,1.3,15,35.76,129.18
2016.9.12 20:22,1.5,14,35.76,129.19
2016.9.12 20:23,1.3,18,35.76,129.18
2016.9.12 20:24,1.4,13,35.75,129.18
2016.9.12 20:25,1.1,14,35.75,129.19
2016.9.12 20:26,2.5,17,35.77,129.2
2016.9.12 20:28,1.2,15,35.75,129.19
2016.9.12 20:32,5.8,15,35.76,129.19
2016.9.12 20:34,3.6,12,35.78,129.19
2016.9.12 20:35,1.6,10,35.76,129.18
2016.9.12 20:35,1.1,12,35.76,129.19
2016.9.12 20:36,3.4,13,35.75,129.18
2016.9.12 20:36,1.7,11,35.77,129.19
2016.9.12 20:37,1.8,11,35.76,129.19
2016.9.12 20:38,1.8,13,35.76,129.19
2016.9.12 20:38,1.7,10,35.74,129.18
2016.9.12 20:38,3,15,35.78,129.2
2016.9.12 20:39,1.6,10,35.77,129.2
2016.9.12 20:39,3,16,35.77,129.19
2016.9.12 20:39,1.8,12,35.79,129.2
2016.9.12 20:40,3,17,35.76,129.18
2016.9.12 20:41,1.9,10,35.62,129.12
2016.9.12 20:42,1.3,12,35.78,129.21
2016.9.12 20:42,2.5,13,35.79,129.2
2016.9.12 20:43,1.7,11,35.77,129.2
2016.9.12 20:43,2.4,13,35.76,129.19
2016.9.12 20:44,2.5,17,35.76,129.18
2016.9.12 20:45,2.3,15,35.76,129.17
2016.9.12 20:45,2.7,14,35.78,129.2
2016.9.12 20:46,2.4,16,35.76,129.17
2016.9.12 20:47,1.8,10,35.76,129.18
2016.9.12 20:47,2.2,14,35.81,129.23
2016.9.12 20:47,2.9,16,35.76,129.19
2016.9.12 20:48,1.6,10,35.76,129.2
2016.9.12 20:50,1.5,12,35.76,129.19
2016.9.12 20:51,1.7,14,35.75,129.19
2016.9.12 20:51,2.6,16,35.75,129.16
2016.9.12 20:51,1.5,11,35.76,129.19
2016.9.12 20:52,1.6,12,35.77,129.19
2016.9.12 20:53,1.5,11,35.76,129.18
2016.9.12 20:53,1.2,13,35.77,129.18
2016.9.12 20:53,1.6,10,35.76,129.18
2016.9.12 20:54,1.4,12,35.76,129.18
2016.9.12 20:55,2,11,35.76,129.18
2016.9.12 20:55,1.6,12,35.75,129.18
2016.9.12 20:57,1.4,10,35.75,129.2
2016.9.12 20:58,1.5,11,35.74,129.19
2016.9.12 20:58,1.3,12,35.76,129.18
2016.9.12 20:58,2.1,16,35.77,129.17
2016.9.12 21:00,1.3,13,35.76,129.18
2016.9.12 21:00,1.4,14,35.76,129.21
2016.9.12 21:00,2.5,18,35.77,129.18
2016.9.12 21:02,1.2,12,35.75,129.19
2016.9.12 21:03,1.5,11,35.77,129.17
2016.9.12 21:03,1.4,15,35.76,129.18
2016.9.12 21:04,1.5,10,35.77,129.19
2016.9.12 21:05,1.3,10,35.78,129.2
2016.9.12 21:05,1.4,13,35.77,129.19
2016.9.12 21:07,1.5,5,35.78,129.18
2016.9.12 21:07,2,15,35.77,129.19
2016.9.12 21:08,1.2,13,35.76,129.18
2016.9.12 21:09,2.2,15,35.77,129.19
2016.9.12 21:10,1.2,13,35.75,129.18
2016.9.12 21:11,1.3,14,35.76,129.19
2016.9.12 21:11,1.2,13,35.77,129.19
2016.9.12 21:12,1.5,11,35.79,129.2
2016.9.12 21:12,1.2,12,35.77,129.19
2016.9.12 21:13,1.1,13,35.74,129.18
2016.9.12 21:13,1.3,12,35.75,129.19
2016.9.12 21:14,1.3,13,35.74,129.18
2016.9.12 21:15,1.2,9,35.8,129.2
2016.9.12 21:16,1.4,11,35.76,129.18
2016.9.12 21:16,2.1,13,35.76,129.18
2016.9.12 21:17,1.2,11,35.76,129.18
2016.9.12 21:17,1.2,12,35.76,129.18
2016.9.12 21:19,1.2,8,35.79,129.21
2016.9.12 21:19,1.2,13,35.76,129.18
2016.9.12 21:20,2.8,19,35.78,129.18
2016.9.12 21:21,1.1,10,35.79,129.2
2016.9.12 21:22,1.2,12,35.76,129.18
2016.9.12 21:25,1.2,12,35.77,129.18
2016.9.12 21:25,1.2,12,35.76,129.18
2016.9.12 21:28,1.1,12,35.76,129.19
2016.9.12 21:30,1.7,18,35.75,129.18
2016.9.12 21:30,1.2,12,35.76,129.18
2016.9.12 21:32,1.3,12,35.76,129.19
2016.9.12 21:33,1.3,21,35.75,129.21
2016.9.12 21:33,1.4,13,35.76,129.18
2016.9.12 21:33,2.3,17,35.76,129.02
2016.9.12 21:34,1.6,12,35.77,129.18
2016.9.12 21:35,1.7,14,35.78,129.2
2016.9.12 21:36,1.2,8,35.78,129.19
2016.9.12 21:38,2.6,18,35.76,129.19
2016.9.12 21:39,1.2,13,35.77,129.2
2016.9.12 21:40,1.3,11,35.77,129.18
2016.9.12 21:41,1.1,13,35.78,129.19
2016.9.12 21:42,1.1,13,35.76,129.18
2016.9.12 21:43,1.4,12,35.76,129.18
2016.9.12 21:44,1.2,13,35.77,129.19
2016.9.12 21:45,1.3,12,35.77,129.18
2016.9.12 21:47,1.3,15,35.75,129.2
2016.9.12 21:51,1.1,12,35.75,129.19
2016.9.12 21:52,1.3,13,35.77,129.2
2016.9.12 21:53,1.1,8,35.8,129.19
2016.9.12 21:54,2.2,16,35.76,129.16
2016.9.12 21:54,2.1,12,35.77,129.19
2016.9.12 21:56,1.2,12,35.75,129.18
2016.9.12 21:58,1.2,13,35.76,129.18
2016.9.12 21:59,1.3,12,35.76,129.18
2016.9.12 21:59,1.1,14,35.77,129.2
2016.9.12 21:59,1.2,12,35.75,129.19
2016.9.12 22:00,1.1,13,35.77,129.21
2016.9.12 22:00,1.2,14,35.77,129.18
2016.9.12 22:01,1.6,14,35.76,129.19
2016.9.12 22:02,1.3,13,35.75,129.19
2016.9.12 22:03,1.3,14,35.77,129.19
2016.9.12 22:05,1.4,15,35.76,129.19
2016.9.12 22:06,1.3,13,35.76,129.19
2016.9.12 22:06,2.1,16,35.77,129.19
2016.9.12 22:07,1.2,12,35.76,129.18
2016.9.12 22:08,2,18,35.76,129.18
2016.9.12 22:08,1.6,17,35.77,129.19
2016.9.12 22:09,1.3,15,35.76,129.2
2016.9.12 22:10,1.2,12,35.76,129.21
2016.9.12 22:10,1.2,13,35.77,129.18
2016.9.12 22:12,1.1,13,35.75,129.17
2016.9.12 22:13,2.4,17,35.76,129.19
2016.9.12 22:13,1.4,12,35.76,129.19
2016.9.12 22:15,1.3,11,35.75,129.18
2016.9.12 22:16,1.4,16,35.78,129.21
2016.9.12 22:17,2.5,15,35.76,129.18
2016.9.12 22:18,2,17,35.77,129.18
2016.9.12 22:18,1.2,14,35.75,129.19
2016.9.12 22:19,1.1,14,35.78,129.2
2016.9.12 22:20,1.5,17,35.76,129.18
2016.9.12 22:21,1.5,13,35.78,129.18
2016.9.12 22:22,1.4,13,35.76,129.18
2016.9.12 22:22,2.2,17,35.76,129.18
2016.9.12 22:23,2.4,17,35.77,129.18
2016.9.12 22:24,1.3,5,35.81,129.19
2016.9.12 22:24,1.2,14,35.76,129.19
2016.9.12 22:25,1.2,14,35.77,129.19
2016.9.12 22:28,1.1,13,35.75,129.2
2016.9.12 22:29,1.4,14,35.78,129.19
2016.9.12 22:30,1.1,12,35.76,129.18
2016.9.12 22:33,1.4,13,35.78,129.2
2016.9.12 22:33,1.2,17,35.77,129.18
2016.9.12 22:36,1.5,14,35.77,129.19
2016.9.12 22:38,1.4,14,35.75,129.18
2016.9.12 22:39,1.2,11,35.76,129.19
2016.9.12 22:39,1.1,12,35.74,129.19
2016.9.12 22:39,1.3,14,35.79,129.19
2016.9.12 22:41,1.1,14,35.76,129.18
2016.9.12 22:41,1.5,11,35.77,129.19
2016.9.12 22:42,1.1,15,35.76,129.19
2016.9.12 22:43,1.3,13,35.77,129.21
2016.9.12 22:47,2.1,13,35.77,129.19
2016.9.12 22:48,1.2,15,35.77,129.2
2016.9.12 22:49,1.1,12,35.75,129.19
2016.9.12 22:51,1.4,15,35.76,129.18
2016.9.12 22:52,1.2,12,35.76,129.18
2016.9.12 22:53,1.2,14,35.75,129.18
2016.9.12 22:55,1.4,14,35.77,129.19
2016.9.12 22:55,1.2,12,35.78,129.2
2016.9.12 22:56,1.2,8,35.78,129.18
2016.9.12 22:56,1.1,12,35.76,129.19
2016.9.12 22:56,1.3,9,35.78,129.21
2016.9.12 22:56,1.1,12,35.77,129.19
2016.9.12 22:58,1.1,13,35.76,129.18
2016.9.12 23:00,1.2,15,35.77,129.19
2016.9.12 23:00,1.1,12,35.75,129.19
2016.9.12 23:01,1.1,12,35.77,129.19
2016.9.12 23:03,1.3,13,35.76,129.19
2016.9.12 23:03,1.1,13,35.79,129.2
2016.9.12 23:03,1.2,11,35.76,129.18
2016.9.12 23:05,1.3,14,35.75,129.2
2016.9.12 23:06,1.4,16,35.78,129.19
2016.9.12 23:10,1.5,17,35.76,129.2
2016.9.12 23:13,1.3,11,35.8,129.19
2016.9.12 23:14,1.1,12,35.75,129.19
2016.9.12 23:15,1.1,13,35.76,129.19
2016.9.12 23:15,1.3,11,35.76,129.18
2016.9.12 23:17,1.3,14,35.75,129.19
2016.9.12 23:18,3,17,35.76,129.17
2016.9.12 23:19,1.5,12,35.77,129.18
2016.9.12 23:20,1.3,14,35.76,129.17
2016.9.12 23:21,1.2,12,35.78,129.17
