2020-03-01-00-00-00,국내여행,0.53,3317,12.46,77985,30.67,191957,32.05,200595,16.65,104209,7.64,47817,34,212799,0.48,3004,17.57,109967,32.25,201846,29.01,181568,16.66,104272,4.04,25286,66,413081,0.5,3129,15.86,99265,31.72,198529,30.03,187952,16.65,104209,5.25,32859,20,625880
2020-03-01-00-00-00,국내숙박,0.42,7910,14.09,265354,38.71,729018,33,621482,10.45,196803,3.33,62713,34,640315,0.36,6780,18.57,349725,43.26,814707,28.71,540690,7.49,141058,1.6,30132,66,1242965,0.38,7156,17.06,321288,41.73,785893,30.15,567809,8.49,159890,2.18,41056,29,1883280
2020-03-01-00-00-00,체험,1.42,152,34.1,3649,34.93,3738,23.15,2477,4.36,467,2.03,217,33,3531,3.52,377,41.53,4444,34.38,3679,17.2,1840,2.7,289,0.67,72,67,7169,2.82,302,39.05,4178,34.56,3698,19.19,2053,3.26,349,1.13,121,1,10700
2020-03-01-00-00-00,강좌,0.7,10596,20.06,303648,41.18,623342,30.85,466976,6.15,93093,1.06,16045,41,620617,0.44,6660,32.9,498007,37.42,566427,24.28,367526,4.42,66906,0.54,8174,59,893083,0.55,8325,27.63,418235,38.96,589738,26.98,408396,5.13,77653,0.75,11353,10,1513700
2020-04-01-00-00-00,뮤지컬,0.54,483,11.16,9992,49.92,44693,32.65,29232,4.27,3823,1.46,1307,23,20592,0.59,528,11.82,10582,57.99,51918,26.26,23511,2.72,2435,0.63,564,77,68938,0.58,519,11.66,10439,56.1,50226,27.75,24845,3.08,2758,0.83,743,8,89530
2020-04-01-00-00-00,콘서트,3.69,581,27.76,4369,35.02,5512,21.35,3360,9.03,1421,3.15,496,31,4879,3.19,502,31.43,4947,35.11,5526,22.1,3479,6.74,1061,1.43,225,69,10861,3.35,527,30.28,4766,35.08,5522,21.86,3441,7.46,1174,1.97,310,6,15740
2020-04-01-00-00-00,연극,0.68,1502,36.88,81483,36.54,80731,18.17,40145,6,13256,1.73,3822,36,79538,1.94,4286,44.74,98849,28.24,62393,18.11,40012,5.78,12770,1.2,2651,64,141402,1.49,3292,41.95,92684,31.18,68889,18.13,40056,5.86,12947,1.39,3071,14,220940
2020-04-01-00-00-00,전시/행사,1.85,2299,24.62,30593,44.29,55035,23.46,29151,4.39,5455,1.4,1740,28,34793,2.58,3206,32.66,40583,37.33,46386,23.58,29301,3.15,3914,0.7,870,72,89467,2.38,2957,30.42,37800,39.27,48797,23.55,29263,3.49,4337,0.89,1106,5,124260
2020-04-01-00-00-00,클래식,2.24,671,26.51,7947,33.45,10027,25.43,7623,9.18,2752,3.19,956,27,8094,1.96,588,30.55,9158,33.97,10183,26.25,7869,6.04,1811,1.23,369,73,21883,2.04,612,29.46,8831,33.83,10141,26.03,7803,6.88,2062,1.75,525,12,29977
2020-04-01-00-00-00,오페라,0,0,12.9,4907,33.87,12884,27.42,10431,20.97,7977,4.84,1841,31,11792,2.21,841,22.06,8392,32.35,12306,33.82,12865,8.09,3077,1.47,559,69,26248,1.52,578,19.19,7300,32.83,12489,31.82,12104,12.12,4610,2.53,962,4,38040
2020-04-01-00-00-00,발레/무용,0.95,1,21.14,32,30.91,46,30.28,45,12.3,18,4.42,7,16,24,1.77,3,20.59,31,38.82,58,31.45,47,6.31,9,1.06,2,84,126,1.64,2,20.68,31,37.57,56,31.26,47,7.26,11,1.59,2,2,150
2020-04-01-00-00-00,국악/전통예술,0,0,33.33,1198,36.9,1327,23.81,856,2.38,86,3.57,128,19,683,0.83,30,28.61,1029,36.67,1318,27.5,989,5,180,1.39,50,81,2912,0.68,24,29.5,1061,36.71,1320,26.8,963,4.5,162,1.8,65,5,3595
2020-04-01-00-00-00,스포츠,1.62,603,35.68,13277,35.14,13076,14.59,5429,11.35,4223,1.62,603,54,20093,0.63,234,40.88,15211,28.3,10530,23.27,8659,5.03,1872,1.89,703,46,17117,1.16,432,38.08,14170,31.98,11900,18.6,6921,8.43,3137,1.74,647,1,37210
2020-04-01-00-00-00,국내여행,0.44,3152,11.78,84387,30.63,219421,34.14,244565,16.47,117984,6.54,46850,34,243562,0.46,3295,16.62,119059,32.63,233748,31.73,227301,15.03,107669,3.54,25359,66,472798,0.45,3224,14.96,107167,31.95,228877,32.55,233175,15.52,111179,4.56,32666,20,716360
2020-04-01-00-00-00,국내숙박,0.45,10518,13.49,315299,38.04,889101,34.73,811737,10.19,238169,3.1,72456,33,771302,0.37,8648,17.29,404116,42.65,996850,31.5,736243,6.81,159169,1.39,32488,67,1565978,0.4,9349,16.02,374432,41.12,961090,32.57,761252,7.93,185346,1.95,45577,29,2337280
2020-04-01-00-00-00,체험,0.01,1,0.32,33,0.36,38,0.24,25,0.05,5,0.02,2,0.3,31,0.03,3,0.42,44,0.36,38,0.16,17,0.02,2,0.01,1,0.7,73,0.02,2,0.39,41,0.36,38,0.18,19,0.03,3,0.01,1,1,10460
2020-04-01-00-00-00,강좌,0,0,0.21,2095,0.42,4189,0.28,2793,0.06,598,0.02,199,0.42,4189,0.01,100,0.39,3890,0.34,3391,0.21,2095,0.04,399,0.01,100,0.57,5686,0,0,0.32,3192,0.38,3790,0.24,2394,0.05,499,0.01,100,10,997470
2020-05-01-00-00-00,뮤지컬,0.01,10,0.13,124,0.48,458,0.32,305,0.05,48,0.01,10,0.24,229,0.01,10,0.14,133,0.54,515,0.27,257,0.03,29,0.01,10,0.76,724,0.01,10,0.14,133,0.53,505,0.28,267,0.03,29,0.01,10,8,95320
2020-05-01-00-00-00,콘서트,0.02,6,0.29,88,0.36,109,0.2,61,0.09,27,0.03,9,0.32,97,0.02,6,0.35,106,0.34,103,0.21,64,0.07,21,0.02,6,0.68,206,0.02,6,0.33,100,0.35,106,0.21,64,0.07,21,0.02,6,6,30330
2020-05-01-00-00-00,연극,0.01,26,0.41,1047,0.34,868,0.17,434,0.06,153,0.01,26,0.36,919,0.03,77,0.49,1251,0.25,638,0.17,434,0.05,128,0.01,26,0.64,1634,0.02,51,0.46,1175,0.28,715,0.17,434,0.05,128,0.01,26,14,255370
2020-05-01-00-00-00,전시/행사,0.02,30,0.28,425,0.39,592,0.25,379,0.05,76,0.02,30,0.25,379,0.03,46,0.32,485,0.37,561,0.25,379,0.03,46,0.01,15,0.75,1138,0.03,46,0.31,470,0.37,561,0.25,379,0.03,46,0.01,15,5,151680
2020-05-01-00-00-00,클래식,0.03,10,0.32,103,0.31,100,0.23,74,0.08,26,0.03,10,0.26,84,0.04,13,0.31,100,0.32,103,0.26,84,0.05,16,0.02,6,0.74,239,0.03,10,0.31,100,0.32,103,0.25,81,0.06,19,0.02,6,12,32340
2020-05-01-00-00-00,오페라,0,0,0.13,59,0.5,228,0.32,146,0.03,14,0.03,14,0.23,105,0,0,0.1,46,0.36,164,0.38,173,0.1,46,0.06,27,0.77,351,0,0,0.11,50,0.39,178,0.37,169,0.08,36,0.05,23,4,45550
2020-05-01-00-00-00,발레/무용,0,0,0.22,1,0.3,1,0.3,1,0.15,0,0.03,0,0.18,1,0.02,0,0.2,1,0.36,1,0.36,1,0.05,0,0.01,0,0.82,3,0.02,0,0.2,1,0.35,1,0.35,1,0.07,0,0.01,0,1,330
2020-05-01-00-00-00,국악/전통예술,0.02,1,0.26,11,0.31,13,0.3,13,0.09,4,0.02,1,0.17,7,0.04,2,0.34,14,0.27,11,0.28,12,0.07,3,0.01,0,0.83,35,0.04,2,0.32,13,0.27,11,0.28,12,0.07,3,0.01,0,6,4189
2020-05-01-00-00-00,스포츠,0,0,0.26,225,0.39,337,0.21,181,0.08,69,0.05,43,0.56,484,0.01,9,0.39,337,0.28,242,0.21,181,0.08,69,0.03,26,0.44,380,0,0,0.32,276,0.34,294,0.21,181,0.08,69,0.04,35,1,86400
2020-05-01-00-00-00,국내여행,0.01,84,0.13,1095,0.32,2696,0.34,2865,0.14,1180,0.06,506,0.36,3034,0.01,84,0.18,1517,0.34,2865,0.31,2612,0.13,1095,0.03,253,0.64,5393,0.01,84,0.16,1348,0.33,2781,0.32,2696,0.14,1180,0.04,337,20,842640
2020-05-01-00-00-00,국내숙박,0.01,270,0.14,3785,0.38,10274,0.35,9463,0.1,2704,0.03,811,0.33,8922,0,0,0.17,4596,0.43,11626,0.32,8652,0.06,1622,0.01,270,0.67,18115,0,0,0.16,4326,0.41,11085,0.33,8922,0.07,1893,0.02,541,29,2703670
2020-05-01-00-00-00,체험,0.02,2,0.32,27,0.37,32,0.25,21,0.04,3,0.01,1,0.32,27,0.04,3,0.39,33,0.35,30,0.19,16,0.03,3,0.01,1,0.68,58,0.03,3,0.37,32,0.35,30,0.21,18,0.03,3,0.01,1,1,8540
2020-05-01-00-00-00,강좌,0.01,84,0.26,2179,0.36,3018,0.27,2263,0.07,587,0.02,168,0.38,3185,0.01,84,0.38,3185,0.34,2850,0.21,1760,0.05,419,0.01,84,0.62,5197,0.01,84,0.33,2766,0.35,2934,0.23,1928,0.06,503,0.02,168,10,838210
2020-05-01-00-00-00,구기스포츠,0.01,26,0.17,441,0.34,882,0.37,959,0.1,259,0,0,0.69,1789,0.01,26,0.08,207,0.25,648,0.6,1556,0.05,130,0.02,52,0.31,804,0.01,26,0.14,363,0.31,804,0.44,1141,0.08,207,0.01,26,7,259310
2020-05-01-00-00-00,아웃도어스포츠,0.01,8,0.21,170,0.38,307,0.33,266,0.05,40,0.02,16,0.53,428,0,0,0.34,274,0.39,315,0.23,186,0.03,24,0.01,8,0.47,379,0,0,0.27,218,0.38,307,0.28,226,0.04,32,0.02,16,6,80720
2020-06-01-00-00-00,뮤지컬,0.01,8,0.11,93,0.48,407,0.35,297,0.04,34,0.01,8,0.22,187,0.01,8,0.13,110,0.56,475,0.27,229,0.03,25,0.01,8,0.78,661,0.01,8,0.12,102,0.54,458,0.28,237,0.03,25,0.01,8,8,84790
2020-06-01-00-00-00,콘서트,0.03,10,0.27,86,0.36,114,0.21,67,0.09,29,0.04,13,0.33,105,0.02,6,0.33,105,0.33,105,0.22,70,0.08,25,0.02,6,0.67,213,0.02,6,0.31,98,0.34,108,0.22,70,0.08,25,0.03,10,6,31720
2020-06-01-00-00-00,연극,0.01,22,0.43,944,0.35,769,0.15,329,0.05,110,0.01,22,0.36,790,0.02,44,0.52,1142,0.24,527,0.15,329,0.05,110,0.01,22,0.64,1405,0.02,44,0.49,1076,0.28,615,0.15,329,0.05,110,0.01,22,14,219580
2020-06-01-00-00-00,전시/행사,0.02,29,0.26,380,0.4,584,0.25,365,0.05,73,0.01,15,0.23,336,0.02,29,0.28,409,0.4,584,0.25,365,0.03,44,0.01,15,0.77,1125,0.02,29,0.28,409,0.4,584,0.25,365,0.04,58,0.01,15,5,146100
2020-06-01-00-00-00,클래식,0.03,10,0.31,101,0.33,107,0.22,72,0.08,26,0.03,10,0.24,78,0.03,10,0.33,107,0.32,104,0.24,78,0.06,20,0.01,3,0.76,247,0.03,10,0.33,107,0.32,104,0.24,78,0.07,23,0.02,7,12,32540
2020-06-01-00-00-00,오페라,0.04,16,0.06,25,0.35,143,0.37,151,0.06,25,0.13,53,0.28,114,0,0,0.25,102,0.37,151,0.28,114,0.08,33,0.01,4,0.71,290,0.01,4,0.19,78,0.37,151,0.31,127,0.08,33,0.04,16,4,40860
2020-06-01-00-00-00,발레/무용,0,0,0.18,0,0.32,1,0.41,1,0.08,0,0,0,0.17,0,0.01,0,0.15,0,0.41,1,0.34,1,0.08,0,0.02,0,0.83,2,0.01,0,0.16,0,0.39,1,0.35,1,0.08,0,0.02,0,1,260
2020-06-01-00-00-00,국악/전통예술,0.03,1,0.22,11,0.32,16,0.24,12,0.13,6,0.06,3,0.21,10,0.04,2,0.27,13,0.32,16,0.29,14,0.06,3,0.02,1,0.79,39,0.04,2,0.26,13,0.32,16,0.28,14,0.07,3,0.03,1,5,4950
2020-06-01-00-00-00,스포츠,0,0,0.32,136,0.41,174,0.19,81,0.06,26,0.03,13,0.42,179,0.04,17,0.3,128,0.31,132,0.27,115,0.07,30,0.02,9,0.57,243,0.02,9,0.31,132,0.35,149,0.23,98,0.06,26,0.03,13,1,42560
2020-06-01-00-00-00,국내여행,0.01,93,0.15,1395,0.3,2791,0.34,3163,0.15,1395,0.06,558,0.35,3256,0.01,93,0.21,1953,0.34,3163,0.3,2791,0.12,1116,0.03,279,0.65,6046,0.01,93,0.19,1767,0.32,2977,0.31,2884,0.13,1209,0.04,372,20,930200
2020-06-01-00-00-00,국내숙박,0.01,401,0.16,6412,0.38,15228,0.34,13625,0.09,3607,0.03,1202,0.32,12824,0.01,401,0.19,7614,0.42,16831,0.31,12423,0.06,2404,0.01,401,0.68,27251,0.01,401,0.18,7213,0.41,16431,0.32,12824,0.07,2805,0.02,801,29,4007460
2020-06-01-00-00-00,체험,0.01,1,0.3,15,0.37,19,0.26,13,0.05,3,0.01,1,0.3,15,0.02,1,0.29,15,0.42,21,0.22,11,0.03,2,0.01,1,0.7,35,0.02,1,0.29,15,0.41,21,0.23,12,0.04,2,0.01,1,1,5020
2020-06-01-00-00-00,강좌,0.02,149,0.29,2159,0.33,2457,0.27,2011,0.06,447,0.02,149,0.4,2979,0.04,298,0.38,2830,0.31,2308,0.21,1564,0.04,298,0.01,74,0.6,4468,0.04,298,0.35,2606,0.32,2383,0.24,1787,0.05,372,0.01,74,10,744640
2020-06-01-00-00-00,구기스포츠,0.04,101,0.18,454,0.39,983,0.29,731,0.09,227,0.02,50,0.74,1865,0.01,25,0.05,126,0.33,832,0.49,1235,0.1,252,0.02,50,0.26,655,0.03,76,0.14,353,0.37,933,0.34,857,0.09,227,0.02,50,7,252050
2020-06-01-00-00-00,아웃도어스포츠,0,0,0.24,228,0.4,379,0.28,265,0.05,47,0.02,19,0.48,455,0,0,0.37,351,0.38,360,0.19,180,0.04,38,0.01,9,0.52,493,0,0,0.31,294,0.39,370,0.23,218,0.05,47,0.01,9,6,94800
2020-07-01-00-00-00,뮤지컬,0.01,11,0.09,98,0.48,525,0.37,404,0.04,44,0.01,11,0.19,208,0.01,11,0.09,98,0.59,645,0.29,317,0.02,22,0.01,11,0.81,885,0.01,11,0.09,98,0.57,623,0.3,328,0.02,22,0.01,11,8,109280
2020-07-01-00-00-00,콘서트,0.03,5,0.33,55,0.36,60,0.18,30,0.07,12,0.03,5,0.35,58,0.03,5,0.36,60,0.33,55,0.21,35,0.06,10,0.01,2,0.65,108,0.03,5,0.35,58,0.34,57,0.2,33,0.07,12,0.02,3,6,16630
2020-07-01-00-00-00,연극,0.01,35,0.46,1598,0.3,1042,0.16,556,0.05,174,0.01,35,0.33,1147,0.04,139,0.51,1772,0.23,799,0.17,591,0.04,139,0.01,35,0.67,2328,0.03,104,0.49,1703,0.25,869,0.17,591,0.05,174,0.01,35,14,347490
2020-07-01-00-00-00,전시/행사,0.02,44,0.26,566,0.39,849,0.26,566,0.05,109,0.02,44,0.2,435,0.03,65,0.26,566,0.41,893,0.27,588,0.03,65,0.01,22,0.8,1742,0.03,65,0.26,566,0.41,893,0.27,588,0.03,65,0.01,22,5,217690
2020-07-01-00-00-00,클래식,0.03,10,0.3,99,0.35,115,0.21,69,0.08,26,0.03,10,0.23,76,0.04,13,0.32,106,0.32,106,0.27,89,0.05,16,0.01,3,0.77,254,0.03,10,0.32,106,0.32,106,0.25,82,0.06,20,0.02,7,12,32970
2020-07-01-00-00-00,오페라,0,0,0.28,331,0.31,367,0.31,367,0.04,47,0.06,71,0.31,367,0.01,12,0.23,272,0.33,390,0.3,355,0.11,130,0.03,35,0.69,816,0.01,12,0.25,296,0.32,378,0.3,355,0.09,106,0.04,47,4,118270
2020-07-01-00-00-00,발레/무용,0,0,0.16,1,0.3,1,0.35,1,0.13,0,0.06,0,0.14,0,0.02,0,0.16,1,0.41,1,0.35,1,0.05,0,0.01,0,0.86,3,0.01,0,0.16,1,0.39,1,0.35,1,0.06,0,0.02,0,1,350
2020-07-01-00-00-00,국악/전통예술,0.02,1,0.12,7,0.33,18,0.23,13,0.25,14,0.05,3,0.21,12,0.02,1,0.22,12,0.33,18,0.32,18,0.09,5,0.02,1,0.79,44,0.02,1,0.2,11,0.33,18,0.3,17,0.13,7,0.02,1,6,5509
2020-07-01-00-00-00,스포츠,0.13,242,0.27,502,0.38,707,0.16,298,0.04,74,0.02,37,0.6,1116,0.01,19,0.37,688,0.26,484,0.31,577,0.05,93,0,0,0.4,744,0.08,149,0.31,577,0.33,614,0.22,409,0.04,74,0.01,19,1,186000
2020-07-01-00-00-00,국내여행,0.01,146,0.16,2330,0.29,4223,0.34,4951,0.15,2184,0.05,728,0.36,5242,0.01,146,0.22,3203,0.32,4660,0.31,4514,0.12,1747,0.03,437,0.64,9319,0.01,146,0.2,2912,0.31,4514,0.32,4660,0.13,1893,0.04,582,20,1456120
2020-07-01-00-00-00,국내숙박,0.01,535,0.16,8560,0.36,19260,0.35,18725,0.1,5350,0.03,1605,0.31,16585,0.01,535,0.2,10700,0.4,21400,0.32,17120,0.06,3210,0.01,535,0.69,36915,0.01,535,0.18,9630,0.39,20865,0.33,17655,0.07,3745,0.02,1070,29,5350060
2020-07-01-00-00-00,체험,0.02,2,0.32,32,0.34,34,0.26,26,0.05,5,0.01,1,0.27,27,0.04,4,0.31,31,0.38,38,0.23,23,0.02,2,0.01,1,0.73,73,0.03,3,0.32,32,0.37,37,0.24,24,0.03,3,0.01,1,1,10050
2020-07-01-00-00-00,강좌,0.03,203,0.32,2161,0.32,2161,0.26,1756,0.05,338,0.02,135,0.37,2499,0.05,338,0.38,2567,0.31,2094,0.21,1418,0.05,338,0.01,68,0.63,4255,0.04,270,0.36,2431,0.31,2094,0.23,1553,0.05,338,0.01,68,10,675400
2020-07-01-00-00-00,구기스포츠,0.02,49,0.21,516,0.39,959,0.27,664,0.07,172,0.03,74,0.75,1844,0,0,0.11,270,0.3,737,0.5,1229,0.08,197,0.01,25,0.25,615,0.02,49,0.19,467,0.37,909,0.32,787,0.08,197,0.03,74,7,245810
2020-07-01-00-00-00,아웃도어스포츠,0.01,12,0.23,287,0.42,523,0.28,349,0.06,75,0.01,12,0.46,573,0,0,0.38,474,0.36,449,0.22,274,0.04,50,0.01,12,0.54,673,0,0,0.31,386,0.38,474,0.25,312,0.05,62,0.01,12,6,124640
2020-08-01-00-00-00,뮤지컬,0.01,11,0.08,92,0.5,574,0.37,425,0.04,46,0.01,11,0.2,230,0.01,11,0.08,92,0.6,689,0.29,333,0.02,23,0.01,11,0.8,918,0.01,11,0.08,92,0.58,666,0.31,356,0.02,23,0.01,11,7,114800
2020-08-01-00-00-00,콘서트,0.05,6,0.37,45,0.34,41,0.17,21,0.06,7,0.02,2,0.34,41,0.05,6,0.37,45,0.32,39,0.2,24,0.05,6,0.01,1,0.66,80,0.05,6,0.37,45,0.32,39,0.19,23,0.05,6,0.01,1,6,12120
2020-08-01-00-00-00,연극,0.01,25,0.45,1132,0.31,780,0.17,428,0.05,126,0.01,25,0.34,855,0.03,75,0.52,1308,0.23,579,0.17,428,0.04,101,0.01,25,0.66,1660,0.02,50,0.5,1258,0.26,654,0.17,428,0.05,126,0.01,25,11,251590
2020-08-01-00-00-00,전시/행사,0.02,38,0.27,508,0.38,715,0.26,489,0.05,94,0.02,38,0.2,376,0.03,56,0.27,508,0.41,771,0.26,489,0.03,56,0.01,19,0.8,1505,0.03,56,0.27,508,0.4,752,0.26,489,0.03,56,0.01,19,4,188110
2020-08-01-00-00-00,클래식,0.05,12,0.26,64,0.31,77,0.29,72,0.08,20,0.03,7,0.24,59,0.05,12,0.23,57,0.31,77,0.33,82,0.06,15,0.02,5,0.76,188,0.05,12,0.23,57,0.31,77,0.32,79,0.06,15,0.02,5,11,24710
2020-08-01-00-00-00,오페라,0.03,40,0.28,372,0.32,425,0.18,239,0.14,186,0.05,66,0.25,332,0.02,27,0.19,252,0.28,372,0.34,451,0.12,159,0.05,66,0.75,996,0.02,27,0.21,279,0.29,385,0.3,398,0.13,173,0.05,66,4,132790
2020-08-01-00-00-00,발레/무용,0.02,0,0.12,0,0.37,1,0.34,1,0.12,0,0.03,0,0.17,1,0.02,0,0.2,1,0.38,1,0.33,1,0.07,0,0.01,0,0.83,3,0.02,0,0.18,1,0.38,1,0.33,1,0.08,0,0.01,0,1,340
2020-08-01-00-00-00,국악/전통예술,0.04,1,0.25,5,0.24,5,0.27,6,0.13,3,0.06,1,0.22,5,0.03,1,0.25,5,0.35,7,0.28,6,0.07,1,0.01,0,0.78,17,0.03,1,0.25,5,0.33,7,0.28,6,0.09,2,0.02,0,2,2140
2020-08-01-00-00-00,스포츠,0.11,79,0.32,231,0.31,223,0.17,122,0.07,50,0.02,14,0.5,360,0.03,22,0.44,317,0.23,166,0.22,159,0.06,43,0.01,7,0.5,360,0.07,50,0.38,274,0.27,195,0.19,137,0.06,43,0.02,14,1,72050
2020-08-01-00-00-00,국내여행,0.01,89,0.17,1507,0.31,2747,0.34,3013,0.14,1241,0.05,443,0.34,3013,0.01,89,0.22,1950,0.33,2925,0.31,2747,0.11,975,0.03,266,0.66,5849,0.01,89,0.2,1773,0.32,2836,0.32,2836,0.12,1064,0.03,266,18,886260
2020-08-01-00-00-00,국내숙박,0.01,425,0.16,6804,0.36,15309,0.34,14459,0.1,4253,0.03,1276,0.31,13183,0.01,425,0.18,7655,0.41,17436,0.32,13608,0.07,2977,0.01,425,0.69,29343,0.01,425,0.18,7655,0.39,16585,0.33,14034,0.08,3402,0.02,851,28,4252630
2020-08-01-00-00-00,체험,0.02,1,0.29,20,0.34,23,0.3,20,0.04,3,0.01,1,0.26,18,0.03,2,0.3,20,0.38,26,0.26,18,0.02,1,0,0,0.74,50,0.03,2,0.3,20,0.37,25,0.27,18,0.03,2,0.01,1,1,6820
2020-08-01-00-00-00,강좌,0.02,131,0.3,1972,0.34,2235,0.27,1775,0.06,394,0.02,131,0.4,2629,0.03,197,0.41,2695,0.31,2038,0.2,1315,0.05,329,0.01,66,0.6,3944,0.02,131,0.36,2366,0.32,2103,0.23,1512,0.05,329,0.01,66,10,657260
2020-08-01-00-00-00,구기스포츠,0.03,25,0.14,115,0.38,312,0.32,263,0.12,99,0.02,16,0.73,600,0.01,8,0.1,82,0.32,263,0.46,378,0.08,66,0.03,25,0.27,222,0.03,25,0.13,107,0.36,296,0.36,296,0.11,90,0.02,16,4,82140
2020-08-01-00-00-00,아웃도어스포츠,0,0,0.24,273,0.42,478,0.25,284,0.07,80,0.01,11,0.47,535,0,0,0.35,398,0.38,432,0.23,262,0.04,46,0.01,11,0.53,603,0,0,0.3,341,0.4,455,0.24,273,0.05,57,0.01,11,6,113760
2020-09-01-00-00-00,뮤지컬,0.01,9,0.11,99,0.49,440,0.33,296,0.04,36,0.02,18,0.24,215,0.01,9,0.13,117,0.59,530,0.24,215,0.03,27,0.01,9,0.76,682,0.01,9,0.12,108,0.57,512,0.26,233,0.03,27,0.01,9,7,89790
2020-09-01-00-00-00,콘서트,0.04,3,0.3,22,0.37,27,0.21,15,0.06,4,0.02,1,0.34,25,0.04,3,0.32,23,0.35,26,0.22,16,0.05,4,0.01,1,0.66,48,0.04,3,0.31,23,0.36,26,0.22,16,0.06,4,0.01,1,6,7310
2020-09-01-00-00-00,연극,0.01,13,0.44,583,0.33,438,0.16,212,0.05,66,0.01,13,0.36,477,0.03,40,0.52,690,0.26,345,0.15,199,0.04,53,0.01,13,0.64,849,0.02,27,0.49,650,0.28,371,0.15,199,0.05,66,0.01,13,11,132610
2020-09-01-00-00-00,전시/행사,0.02,21,0.29,308,0.37,393,0.23,244,0.06,64,0.02,21,0.25,266,0.03,32,0.33,351,0.37,393,0.23,244,0.03,32,0.01,11,0.75,797,0.02,21,0.32,340,0.37,393,0.23,244,0.04,42,0.01,11,4,106230
2020-09-01-00-00-00,클래식,0.02,0,0.3,1,0.36,1,0.2,0,0.08,0,0.04,0,0.26,1,0.03,0,0.29,1,0.36,1,0.25,1,0.06,0,0.02,0,0.74,2,0.03,0,0.29,1,0.36,1,0.24,1,0.06,0,0.02,0,5,220
2020-09-01-00-00-00,오페라,0.01,7,0.17,115,0.29,197,0.32,217,0.17,115,0.04,27,0.28,190,0.01,7,0.24,163,0.3,203,0.34,231,0.1,68,0.01,7,0.72,488,0.01,7,0.22,149,0.3,203,0.33,224,0.12,81,0.02,14,4,67820
2020-09-01-00-00-00,발레/무용,0.01,0,0.14,1,0.43,2,0.26,1,0.13,1,0.04,0,0.19,1,0.03,0,0.22,1,0.39,2,0.31,1,0.05,0,0,0,0.81,3,0.02,0,0.21,1,0.39,2,0.3,1,0.07,0,0.01,0,1,420
2020-09-01-00-00-00,국악/전통예술,0.03,0,0.25,0,0.32,0,0.27,0,0.08,0,0.05,0,0.28,0,0.04,0,0.3,0,0.31,0,0.26,0,0.07,0,0.01,0,0.71,0,0.04,0,0.29,0,0.32,0,0.26,0,0.07,0,0.02,0,2,60
2020-09-01-00-00-00,스포츠,0.03,14,0.28,131,0.34,159,0.24,113,0.05,23,0.05,23,0.54,253,0.04,19,0.34,159,0.22,103,0.28,131,0.12,56,0,0,0.46,216,0.04,19,0.31,145,0.29,136,0.26,122,0.08,38,0.03,14,1,46910
2020-09-01-00-00-00,국내여행,0.01,55,0.13,716,0.31,1707,0.34,1872,0.15,826,0.06,330,0.33,1817,0.01,55,0.18,991,0.34,1872,0.31,1707,0.13,716,0.03,165,0.67,3689,0.01,55,0.16,881,0.33,1817,0.32,1762,0.14,771,0.04,220,18,550570
2020-09-01-00-00-00,국내숙박,0.01,238,0.15,3577,0.38,9062,0.33,7870,0.1,2385,0.03,715,0.32,7631,0.01,238,0.18,4292,0.42,10016,0.31,7393,0.07,1669,0.01,238,0.68,16216,0.01,238,0.17,4054,0.41,9777,0.32,7631,0.08,1908,0.02,477,28,2384710
2020-09-01-00-00-00,체험,0.02,1,0.36,15,0.33,14,0.23,10,0.05,2,0.02,1,0.31,13,0.03,1,0.38,16,0.34,15,0.21,9,0.03,1,0.01,0,0.69,30,0.03,1,0.37,16,0.34,15,0.22,9,0.03,1,0.01,0,1,4300
2020-09-01-00-00-00,강좌,0.01,63,0.37,2349,0.32,2031,0.24,1523,0.05,317,0.01,63,0.37,2349,0.01,63,0.51,3237,0.29,1841,0.14,889,0.04,254,0.01,63,0.63,3999,0.01,63,0.46,2920,0.3,1904,0.18,1143,0.04,254,0.01,63,10,634780
2020-09-01-00-00-00,구기스포츠,0.01,6,0.11,67,0.35,214,0.42,257,0.09,55,0.01,6,0.72,440,0,0,0.15,92,0.3,183,0.42,257,0.11,67,0.02,12,0.28,171,0.01,6,0.12,73,0.34,208,0.42,257,0.1,61,0.01,6,4,61090
2020-09-01-00-00-00,아웃도어스포츠,0,0,0.19,134,0.48,339,0.28,198,0.04,28,0.01,7,0.52,367,0,0,0.34,240,0.44,311,0.18,127,0.03,21,0.01,7,0.48,339,0,0,0.26,184,0.46,325,0.23,162,0.04,28,0.01,7,6,70650
2020-10-01-00-00-00,뮤지컬,0.01,12,0.1,117,0.51,596,0.33,386,0.04,47,0.01,12,0.23,269,0.01,12,0.12,140,0.59,689,0.24,280,0.02,23,0.01,12,0.77,900,0.01,12,0.12,140,0.57,666,0.26,304,0.03,35,0.01,12,7,116850
2020-10-01-00-00-00,콘서트,0.03,6,0.29,58,0.36,72,0.21,42,0.07,14,0.02,4,0.33,66,0.04,8,0.3,60,0.32,64,0.25,50,0.08,16,0.02,4,0.67,134,0.04,8,0.29,58,0.34,68,0.24,48,0.08,16,0.02,4,6,19960
2020-10-01-00-00-00,연극,0.01,25,0.42,1037,0.32,790,0.18,444,0.05,123,0.02,49,0.35,864,0.04,99,0.48,1185,0.25,617,0.17,420,0.05,123,0.01,25,0.65,1604,0.03,74,0.46,1135,0.27,666,0.18,444,0.05,123,0.01,25,11,246820
