1999.4.22 1:27,2,36.5,127.8
1999.4.23 12:41,2.2,37.3,128.9
1999.4.24 1:35,3.2,36,129.3
1999.4.25 18:35,2.8,35.8,127.1
1999.5.4 3:09,2.5,37.3,129.4
1999.5.9 8:11,3.1,37.7,130.5
1999.5.9 8:17,3.5,36.2,123.7
1999.5.15 14:41,3.1,35.5,126.2
1999.6.2 18:12,3.4,35.9,129.3
1999.6.9 2:15,2.6,37.7,125.8
1999.6.17 22:33,2.6,33.2,126.4
1999.6.19 20:58,2.7,36.3,127.8
1999.7.17 15:22,2.9,36.2,127
1999.9.11 3:17,3.4,36.1,123.7
1999.9.12 5:56,3.2,35.9,129.3
1999.9.24 1:59,2.7,38.2,128.8
1999.12.14 14:46,2.8,36.7,127.3
1999.12.20 13:28,2.5,36,128.4
1999.12.27 12:29,3,36.8,128.2
2000.1.18 15:08,3,38.7,127.9
2000.2.21 1:06,2.1,35.8,128.2
2000.3.15 1:10,2.5,36.3,125.9
2000.3.21 13:43,2.3,36.5,126
2000.4.12 4:44,3.5,36.9,125.3
2000.4.15 8:05,2.3,36.6,128.3
2000.4.29 8:53,3.3,35.8,125.7
2000.5.9 6:55,2.3,35.2,128.1
2000.5.11 10:51,3.1,33.3,125.9
2000.5.11 15:01,2.9,38.6,127.8
2000.5.11 16:00,2.9,38.6,127.8
2000.5.19 1:44,2.7,36.6,128.5
2000.5.26 21:41,2.4,36.2,127.1
2000.7.24 7:00,3,38.5,127.8
2000.8.5 21:02,2.7,35.1,124.9
2000.8.6 19:35,2.2,36.3,128.4
2000.8.15 1:36,2.2,35.3,125.9
2000.8.21 19:43,3.4,38.9,125.9
2000.9.13 20:38,2.4,35.7,127.1
2000.9.23 10:07,2.4,35.6,128.4
2000.10.3 0:01,2,36.7,127.2
2000.10.8 7:46,2.6,37.3,128.8
2000.10.23 11:35,2.6,37.7,125.7
2000.10.28 7:10,2.7,37.1,126.7
2000.11.5 21:39,2.2,36.2,127.2
2000.11.14 17:41,2.9,38.8,125.8
2000.12.2 16:53,3.1,34.6,126.9
2000.12.9 18:51,3.7,36.5,130
2000.12.22 8:19,2.7,36.3,127.4
2001.1.29 11:44,3,35.7,126.6
2001.2.8 16:59,2.3,38.4,127.9
2001.2.10 17:47,2,37.1,127.6
2001.2.14 1:02,2.2,36,128.2
2001.2.19 8:27,2,37.4,128.4
2001.2.28 12:46,2.9,35.3,127.9
2001.3.6 0:23,2.3,35.3,125.7
2001.3.7 8:27,2.5,35.1,127.8
2001.3.19 22:16,2.8,37.6,124.6
2001.4.16 22:50,2.2,35.9,129.7
2001.4.17 2:42,2.5,35.4,126.1
2001.4.21 2:30,2.1,35.9,125.3
2001.5.5 11:21,3.3,37.8,124.5
2001.5.5 19:23,1.7,34.4,127.4
2001.5.16 1:09,2,36,126.7
2001.5.25 0:06,2.6,33.6,126.8
2001.5.27 15:25,2.6,34.1,127.6
2001.5.27 20:24,2.5,35.8,129.7
2001.5.28 7:25,2.1,36.4,127.8
2001.6.9 0:36,2.3,36.7,128.8
2001.6.13 13:53,2.9,34.8,127.3
2001.6.16 21:26,2.2,36,127.9
2001.6.17 1:04,2.3,35.7,126.4
2001.6.29 11:21,3.6,35.8,126.6
2001.7.15 20:01,2.3,36.7,127
2001.7.23 17:29,3.5,36.4,128
2001.7.26 19:55,2,36.2,127.4
2001.7.27 10:04,2.2,36.5,128
2001.8.6 23:46,2.3,36.7,128.3
2001.8.20 21:04,2.5,34,125.5
2001.8.24 11:12,3.1,35.9,128.2
2001.9.7 8:42,2.8,34.8,127.4
2001.9.13 6:07,2.2,36.4,127
2001.9.15 2:32,2.2,35.6,125.9
2001.9.19 8:47,2.6,36.6,126.9
2001.9.24 9:33,2.6,35.5,127.5
2001.10.1 3:35,2.6,36,127.7
2001.10.28 22:27,2.1,37.1,129
2001.11.9 13:54,2.6,34.7,126.9
2001.11.13 6:15,1.9,36.5,127.9
2001.11.21 10:49,3.5,36.7,128.3
2001.11.24 16:10,4.1,36.7,129.9
2001.11.30 11:18,2.4,35.9,127.5
2002.1.4 0:33,2.3,34.8,127.4
2002.1.7 17:10,3.1,35.4,128.8
2002.1.8 8:18,2.8,35.8,128.2
2002.1.17 6:28,2.8,36.2,126.2
2002.1.17 20:16,2.9,35.1,125
2002.2.3 22:44,2.6,35,125
2002.2.7 9:31,2.4,36.1,129.2
2002.2.28 22:26,2.1,36.7,128.1
2002.3.7 23:30,3,36.5,126.6
2002.3.8 2:09,2.4,35.5,126.1
2002.3.12 20:04,2.4,34.9,127.4
2002.3.17 9:26,3.9,38.1,124.3
2002.3.22 11:28,3.5,38.3,124.5
2002.3.25 5:31,2.4,37.4,129.2
2002.3.25 18:10,2.4,37.1,127.2
2002.4.1 7:46,2.5,37.3,128.1
2002.4.14 12:29,2.4,35.1,125
2002.4.17 7:52,3.9,40.5,128.5
2002.5.29 18:22,2.4,34.7,127.9
2002.6.7 22:24,2.8,38.4,125.3
2002.6.23 11:12,2,34.7,126.6
2002.7.2 1:49,2.3,35.8,128
2002.7.9 4:01,3.8,35.9,129.6
2002.7.12 8:17,2.1,35.9,129.8
2002.7.17 6:50,3.3,38,124.4
2002.8.6 7:32,3,34.7,127.4
2002.8.6 21:37,2.5,35.7,127.6
2002.8.10 21:47,4,35.1,123.4
2002.8.13 16:07,2.7,35.1,125.2
2002.9.15 16:40,2.5,35.9,129.7
2002.9.16 7:36,2.8,36.1,128.3
2002.9.19 3:10,2.9,35.6,125.4
2002.10.4 2:06,2.4,38.1,126.4
2002.10.16 19:48,2.4,36.6,127.6
2002.10.19 21:31,2.7,36.2,127.6
2002.10.20 4:22,3,35.2,127.7
2002.10.23 10:30,2.8,34.9,128.4
2002.10.25 4:06,2.4,33.9,127.1
2002.10.28 11:50,2.8,35.1,126.6
2002.11.6 21:48,2.5,36.4,127.7
2002.11.13 21:46,2.4,35.8,127.9
2002.12.5 10:05,2,36.7,126.3
2002.12.5 11:01,2.1,36.7,126.2
2002.12.7 16:43,2.7,37.4,129.4
2002.12.10 7:42,3.8,38.8,127.2
2002.12.12 21:42,2.3,37.1,126.4
2002.12.16 18:21,2.4,36.7,130.2
2002.12.17 8:44,2.1,37.1,126.4
2002.12.26 23:41,2.7,36.5,127
2003.1.9 17:33,3.9,37.4,124.2
2003.1.10 7:56,2.7,35.9,129.2
2003.1.13 22:03,2.8,35.8,129.4
2003.1.16 14:02,2.2,33.6,127.3
2003.2.8 23:46,2.9,35.3,126.6
2003.2.9 22:28,2.3,36,127.9
2003.2.14 16:42,2.9,38,124.5
2003.3.1 21:07,2.5,37.6,124.6
2003.3.1 23:33,3,35.8,129.3
2003.3.4 12:44,2.9,38.3,128.6
2003.3.10 3:28,3.1,36.1,128.4
2003.3.14 4:06,2.1,36.2,128.7
2003.3.19 23:05,2.3,36.5,129.6
2003.3.23 5:38,4.9,35,124.6
2003.3.30 20:10,5,37.8,123.7
2003.4.1 22:26,2.1,36.4,127.8
2003.4.5 0:25,2.5,36.2,127.3
2003.4.5 0:31,2.9,36.2,127.3
2003.4.5 0:56,2.4,36.2,127.3
2003.4.16 2:55,3.3,36.4,126.3
2003.6.4 3:34,2.7,35.2,125.2
2003.6.8 2:07,2.6,36.5,125.1
2003.6.9 10:14,4,36,123.6
2003.6.29 11:53,2.1,35.7,124.8
2003.7.5 12:18,3,37.4,125.3
2003.7.9 15:20,2.7,34.9,128.2
2003.7.18 17:05,2.9,35,124.3
2003.7.28 6:12,2.7,35.1,124.7
2003.8.7 11:04,2.7,36.8,129.5
2003.8.12 1:25,2.6,34.7,130.3
2003.9.19 20:48,2.9,37.5,124.5
2003.9.24 3:26,2.3,35.8,128.5
2003.9.25 15:24,2.5,36,129.6
2003.10.4 4:59,2.3,33.2,126.9
2003.10.5 5:03,2.1,36.3,127.3
2003.10.13 18:12,3.6,37,126.5
2003.10.14 1:44,2.4,34.1,127.5
2003.10.17 11:55,2,35.8,129.4
2004.1.5 6:11,2.9,36.2,127
2004.1.6 1:49,3.2,38.7,125.1
2004.1.17 9:47,2.9,33.7,125.8
2004.1.23 5:27,2,35.4,128
2004.1.29 20:22,2.4,35.9,128.5
2004.2.6 7:30,2.4,38.6,126.1
2004.2.26 5:51,2.1,37.2,128.9
2004.3.7 20:58,2.9,35.8,125.4
2004.4.2 12:04,2.9,39.4,126
2004.4.15 23:25,2,34.9,124.6
2004.4.26 13:29,3.9,35.8,128.2
2004.4.29 17:31,2.9,37.4,123.8
2004.4.30 23:43,2.8,35.8,129.4
2004.5.5 1:07,2.2,33.4,127.3
2004.5.5 2:15,2.2,33.4,127.3
2004.5.5 12:22,3.1,32.7,126
2004.5.6 23:10,2,37.5,129.9
2004.5.17 15:05,2.1,36.4,125.9
2004.5.25 18:08,2.7,39.5,124.9
2004.5.29 19:14,5.2,36.8,130.2
2004.5.30 4:45,2,36.6,130
2004.5.30 21:45,2.2,37,129.3
2004.6.1 20:22,3.5,37.2,130
2004.6.11 16:25,2.1,37.3,128.7
2004.7.13 21:08,2.1,38.5,126
2004.7.14 13:44,2.6,33.4,127.2
2004.7.14 20:37,2.1,36.4,127.3
2004.8.6 5:32,3.3,35.9,127.4
2004.8.11 4:29,2.3,33.3,126.2
2004.8.13 22:42,2.7,37.6,126.5
2004.9.15 7:47,2.5,37.5,126.9
