year	wave	region	income	family_member	gender	year_born	education_level	marriage	religion	occupation	company_size	reason_none_worker
2013	9	6	3755	2	1	1940	2	1	2	611	1	 
2014	10	6	4256	2	1	1940	2	1	2	611	1	 
2015	11	6	5484	2	1	1940	2	1	2	611	1	 
2016	12	6	3989	2	1	1940	2	1	2	611	1	 
2017	13	6	5201	2	1	1940	2	1	2	611	1	 
2018	14	6	5210	2	1	1940	2	1	2	611	1	 
2005	1	6	1315	1	2	1932	3	2	1	611	1	 
2006	2	6	499	1	2	1932	3	2	1	611	1	 
2007	3	6	1548	1	2	1932	3	2	1	611	1	 
2008	4	6	1573	1	2	1932	3	2	1	611	1	 
2009	5	6	961	1	2	1932	3	2	1	611	1	 
2010	6	6	1436	1	2	1932	3	2	1	611	1	 
2011	7	6	1221	1	2	1932	3	2	1	611	1	 
2012	8	6	1065	1	2	1932	3	2	1	 	 	10
2013	9	6	511	1	2	1932	3	2	1	611	1	 
2014	10	6	896	1	2	1932	3	2	1	611	1	 
2015	11	6	863	1	2	1932	3	2	1	611	1	 
2016	12	6	1144	1	2	1932	3	2	1	611	1	 
2017	13	6	825	1	2	1932	3	2	1	 	 	10
2005	1	6	856	2	1	1939	3	1	2	 	 	8
2006	2	6	802	2	1	1939	3	1	1	 	 	9
2007	3	6	1010	1	2	1953	3	2	1	 	 	7
2008	4	6	1284	1	2	1953	3	2	1	441	1	 
2009	5	6	1314	1	2	1953	3	2	1	441	4	 
2010	6	6	1646	1	2	1953	3	2	1	441	4	 
2011	7	6	1743	1	2	1953	3	2	1	441	1	 
2012	8	6	3493	2	2	1953	3	2	1	 	 	6
2013	9	6	3737	2	2	1953	3	2	2	 	 	10
2014	10	6	3162	2	2	1953	3	2	1	 	 	6
2015	11	6	2326	2	2	1953	3	2	1	 	 	6
2016	12	6	2418	2	2	1953	3	2	2	 	 	6
2017	13	6	2529	2	2	1953	3	2	2	941	3	 
2005	1	6	899	2	1	1954	3	1	2	915	11	 
2006	2	6	606	2	1	1954	3	1	2	915	1	 
2007	3	6	993	2	1	1954	3	1	2	941	1	 
2008	4	6	942	2	1	1954	3	1	2	 	 	8
2009	5	6	945	2	1	1954	3	1	2	613	1	 
2010	6	6	858	2	1	1954	3	1	2	 	 	10
2011	7	6	1238	2	1	1954	3	1	2	 	 	9
2012	8	6	1491	2	1	1954	3	1	2	 	 	10
2013	9	6	1247	2	1	1954	3	1	2	 	 	10
2014	10	6	1861	2	1	1954	3	1	2	 	 	10
2015	11	6	1923.6	2	1	1954	3	1	2	 	 	10
2016	12	6	1943	2	1	1954	3	1	2	 	 	1
2017	13	6	1413	1	2	1964	3	2	1	 	 	1
2005	1	6	760	2	1	1924	2	1	1	617	1	 
2006	2	6	820	2	1	1924	2	1	1	617	1	 
2007	3	6	1034	2	1	1924	2	1	2	 	 	8
2008	4	6	2144	2	1	1924	2	1	1	 	 	8
2009	5	6	1117	2	1	1924	2	1	2	 	 	10
2010	6	6	1099	2	2	1932	3	2	2	 	 	6
2005	1	6	734	2	2	1938	2	2	1	 	 	4
2006	2	6	1049	2	2	1938	2	2	1	 	 	8
2007	3	6	715	2	2	1938	2	2	1	616	1	 
2008	4	6	1025	2	2	1938	2	2	1	611	1	 
2009	5	6	980	2	2	1938	2	2	1	951	3	 
2010	6	6	1448	2	2	1938	2	2	1	611	1	 
2011	7	6	1210	2	2	1938	2	2	1	 	 	10
2012	8	6	1112	2	2	1938	2	2	1	999	3	 
2013	9	6	962	2	2	1938	2	2	1	 	 	6
2014	10	6	1230	2	2	1938	2	2	1	 	 	10
2015	11	6	1350	2	2	1938	2	2	1	 	 	6
2016	12	6	1626	2	2	1938	2	2	1	999	4	 
2017	13	6	1868	2	2	1938	2	2	1	999	3	 
2018	14	6	2060	2	2	1938	2	2	1	 	 	10
2005	1	6	868	2	1	1936	3	1	2	611	1	 
2006	2	6	911	2	1	1936	3	1	1	611	1	 
2007	3	6	1470	2	1	1936	3	1	2	611	1	 
2008	4	6	2361	2	1	1936	3	1	2	611	1	 
2009	5	6	2349	2	1	1936	3	1	2	611	1	 
2010	6	6	2218	2	1	1936	3	1	1	611	1	 
2011	7	6	1779	2	1	1936	3	1	2	611	1	 
2012	8	6	1892	2	1	1936	3	1	1	611	1	 
2013	9	6	1880	2	1	1936	3	1	2	611	1	 
2014	10	6	2633	2	1	1936	3	1	2	611	1	 
2015	11	6	2393	2	1	1936	3	1	2	611	1	 
2016	12	6	2397	2	1	1936	3	1	2	611	1	 
2017	13	6	2744	2	1	1936	3	1	2	611	1	 
2018	14	6	2081	2	1	1936	3	1	2	611	1	 
2005	1	6	674	2	1	1924	3	1	2	 	 	1
2006	2	6	505	2	1	1924	3	1	2	 	 	1
2007	3	6	535	2	1	1924	3	1	2	 	 	8
2008	4	6	283	2	1	1924	3	1	2	 	 	8
2005	1	6	496	1	2	1929	2	2	1	 	 	8
2006	2	6	976	1	2	1929	2	2	1	 	 	7
2007	3	6	680	1	2	1929	2	2	2	 	 	7
2008	4	6	368	1	2	1929	2	2	1	 	 	7
2009	5	6	895	1	2	1929	2	2	1	 	 	10
2010	6	6	506	1	2	1929	2	2	1	 	 	10
2011	7	6	379	1	2	1929	2	2	1	 	 	10
2012	8	6	509	1	2	1929	2	2	1	 	 	10
2013	9	6	336	1	2	1929	2	2	1	 	 	10
2014	10	6	432	1	2	1929	2	2	1	 	 	10
2015	11	6	420	1	2	1929	2	2	1	 	 	10
2016	12	6	491	1	2	1929	2	2	1	 	 	10
2017	13	6	523	1	2	1929	2	2	1	 	 	10
2018	14	6	868	1	2	1929	2	2	1	 	 	10
2005	1	6	425	1	2	1935	3	2	1	 	 	4
2006	2	6	467	1	2	1935	3	2	1	920	3	 
2007	3	6	986	1	2	1935	3	2	1	920	1	 
2008	4	6	733	1	2	1935	3	2	1	611	1	 
2009	5	6	2367	1	2	1935	3	2	1	 	 	9
2010	6	6	845	1	2	1935	3	2	1	611	1	 
2011	7	6	839	1	2	1935	3	2	1	611	1	 
2012	8	6	912	1	2	1935	3	2	1	999	2	 
2013	9	6	516	1	2	1935	3	2	1	 	 	10
2014	10	6	1451	1	2	1935	3	2	1	 	 	10
2015	11	6	1156	1	2	1935	3	2	1	 	 	10
2016	12	6	877	1	2	1935	3	2	1	999	3	 
2017	13	6	1731	1	2	1935	3	2	1	999	4	 
2018	14	6	1713	1	2	1935	3	2	1	999	9	 
2005	1	5	1930	2	1	1983	5	5	2	282	1	 
2006	2	5	3515	2	1	1983	5	5	2	282	1	 
2007	3	5	2662	2	1	1983	5	5	2	282	1	 
2008	4	5	3668	2	1	1983	5	5	2	254	1	 
2009	5	5	1612	1	1	1983	5	5	2	254	1	 
2010	6	5	1975	1	1	1983	5	5	2	254	1	 
2011	7	5	2181	1	1	1983	5	5	2	254	1	 
2012	8	5	2887	1	1	1983	5	5	2	254	1	 
2013	9	5	2272	1	1	1983	5	5	2	254	1	 
2014	10	5	2033	1	1	1983	5	5	2	254	1	 
2005	1	5	1170	1	1	1947	4	3	2	941	1	 
2006	2	5	733	1	1	1947	4	3	1	941	1	 
2007	3	5	396	1	1	1947	4	3	2	 	 	8
2008	4	5	747	1	1	1947	4	3	2	 	 	8
2009	5	5	625	1	1	1947	4	3	2	941	1	 
